,Book-Author,Count
23074,Helen Steiner Rice,17
56522,Stephen R. Covey,17
33426,Kathleen Duey,17
33429,Kathleen E. Woodiwiss,17
37162,Lisa Kleypas,17
4327,Barbara D'Amato,17
35890,Leandra Logan,17
33465,Kathleen Korbel,17
2581,Ann Beattie,17
12005,Daphne Du Maurier,17
34988,L. Neil Smith,17
32591,Justine Davis,17
54634,Scott Ciencin,17
54721,Scott Turow,17
46567,Patricia Gaffney,17
35962,Lee Harris,17
7699,Carly Phillips,17
27073,Janny Wurts,17
2429,Angela Elwell Hunt,17
17655,Emily Dickinson,17
61850,Wilbur A. Smith,17
20538,George Bernard Shaw,17
31422,Joseph Heller,17
47578,Peg Kehret,17
38237,Lynn Kurland,17
8510,Catherine Palmer,17
48089,Peter Lerangis,17
31987,Judith Krantz,17
30350,John Lutz,17
34592,Kimberly Raye,17
24077,Ian Mcewan,17
62707,William X. Kienzle,17
20807,George Sullivan,17
49416,Ralph Peters,17
35509,Lauraine Snelling,17
45504,Norah Hess,17
42112,Melvin Berger,17
32243,Julia Cameron,17
31890,Judith Arnold,17
900,Albert Camus,17
5174,Bernard Shaw,17
57348,Susan Elizabeth Phillips,17
22098,H. B. Gilmour,17
22863,Heather Macallister,17
10572,Colette,17
8933,Charles Grant,17
48108,Peter Maas,17
59189,Thomas Perry,17
44346,Nancy Atherton,17
34982,L. M. Montgomery,17
52336,Robin Lee Hatcher,17
57147,Sue Henry,17
3304,Anthony Burgess,17
62590,William S. Burroughs,17
24431,Irving Wallace,17
42098,Melody Beattie,17
14356,Diane Muldrow,17
8543,Cathie Linz,17
51320,Robert Cormier,17
55588,Sigmund Freud,17
29166,Joanne Barkan,17
34395,Kevin Henkes,17
15255,Dorothy Cannell,17
43765,Miss Read,16
57285,Susan Canizares,16
8586,Cathy Maxwell,16
20532,George Baxt,16
37896,Luanne Rice,16
28938,Joan D. Vinge,16
8596,Cathy West,16
50584,Richard Matheson,16
19971,Gail Sheehy,16
2244,Andrew Lang,16
57515,Susan Meier,16
15935,Earlene Fowler,16
38,A. C. Bhaktivedanta Swami Prabhupada,16
43899,Molly Moore,16
29155,Joanna Trollope,16
46651,Patricia Mclinn,16
51516,Robert Graves,16
43545,Milan Kundera,16
28653,Jim Harrison,16
23184,Henrik Ibsen,16
56412,Stephen J. Cannell,16
56175,Stephanie Bond,16
11099,Curtiss Ann Matlock,16
31905,Judith Bowen,16
57999,Sylvia Plath,16
26377,Jan Burke,16
10471,Clifford D. Simak,16
11994,Dante Alighieri,16
58519,Terrance Dicks,16
14682,Don Freeman,16
22088,H. A. Rey,16
53059,Rosanne Bittner,16
32012,Judith Michael,16
60397,V. C. Andrews,16
17738,Emma Lathen,16
39321,Margaret Pargeter,16
58846,Theodore Taylor,16
53081,Rose Estes,16
13465,Debbi Rawlins,16
55709,Sir Arthur Conan Doyle,16
7965,Carol Shields,16
57802,Suzanne Forster,16
17519,Elmer Kelton,16
35843,Lawrence Watt-Evans,16
11568,Dan Greenburg,16
787,Alan Moore,16
43606,Millie Criswell,16
45506,Norah Lofts,16
17903,Eric Lustbader,16
52348,Robin Mckinley,16
58554,Terri Windling,16
8008,Carola Dunn,16
2327,Andrew Weil,16
50625,Richard North Patterson,16
2707,Ann Mcgovern,16
8418,Catherine Asaro,16
60848,Victoria Thompson,16
30476,John Mortimer,16
55612,Silver Ravenwolf,16
8739,Charlaine Harris,16
57932,Syd Hoff,16
1920,Amy J. Fetzer,16
50239,Richard Brightfield,16
1780,Amanda Stevens,16
4792,Bartholomew Gill,16
55866,Sophocles,16
29989,John Fowles,16
59902,Tomie De Paola,16
4467,Barbara Kingsolver,16
61676,Wen Spencer,16
26235,James Thurber,16
22379,Hans Christian Andersen,16
54526,Saranne Dawson,16
4822,Bathroom Readers' Institute,16
36944,Linda Randall Wisdom,16
42481,Michael Dibdin,16
50181,Richard Adams,16
4448,Barbara Johnson,16
59057,Thomas H. Cook,16
47621,Peggy Nicholson,16
6951,Bruce Sterling,16
20444,Geoffrey Chaucer,16
48837,Poppy Z. Brite,16
33255,Katharine Kerr,16
29976,John Feinstein,16
8496,Catherine Marshall,15
25209,Jack Olsen,15
10735,Connie Willis,15
16340,Edward Gorey,15
41834,Maya Angelou,15
9716,Christie Golden,15
29203,Joanne Rock,15
50375,Richard Ford,15
14286,Diane Chamberlain,15
54897,Shakti Gawain,15
15911,Earl Emerson,15
6133,Bob Phillips,15
55699,Sinclair Lewis,15
617,Al Lacy,15
46289,Pamela Toth,15
37294,Liz Ireland,15
11886,Daniel Pinkwater,15
58906,Thich Nhat Hanh,15
45543,Norma Fox Mazer,15
36698,Lin Sutherland,15
5554,Beverly Bird,15
16799,Elie Wiesel,15
44159,Muriel Spark,15
56205,Stephanie James,15
10018,Christopher Moore,15
60554,Various,15
45160,Nick Bantock,15
22811,Hazel Holt,15
53414,Running Press,15
57370,Susan Fox,15
6453,Brenda Jackson,15
16915,Elizabeth Adler,15
10180,Cindy Gerard,15
56342,Stephen Dobyns,15
22408,Hans Wilhelm,15
59116,Thomas Kinkade,15
28505,Jill Marie Landis,15
45805,Olivia Goldsmith,15
26375,Jan Brett,15
25583,James Baldwin,15
46264,Pamela Morsi,15
17182,Elizabeth Marshall Thomas,15
50835,Richie Tankersley Cusick,15
55359,Sherry Lewis,15
8571,Cathy East Dubowski,15
21764,Greg Cox,15
6296,Bonnie Worth,15
7850,Carol Higgins Clark,15
55586,Sigmund Brouwer,15
24577,Iyanla Vanzant,15
38157,Lynda Trent,15
59393,Tim O'Brien,15
42080,Melissa Scott,15
44862,Neale Donald Walsch,15
57220,Sunset Editors,15
21014,Geralyn Dawson,15
62740,Willo Davis Roberts,15
18342,Eugenia Riley,15
16341,Edward Gorman,15
9263,Charlotte Douglas,15
15456,Douglas Coupland,15
28485,Jill Gregory,15
26019,James Marshall,15
40644,Martin Caidin,15
74,A. G. Cascone,15
8538,Catherine Whitney,15
22430,Harlan Coben,15
53952,Salman Rushdie,15
1426,Aliki,15
46546,Patricia Daniels Cornwell,15
59887,Tom Wolfe,15
61308,Walker Percy,15
12595,David Gemmell,15
30460,John Miller,15
22470,Harold Coyle,15
12633,David Hagberg,15
25362,Jacqueline Baird,15
20741,George Orwell,15
33301,Katherine Garbera,15
58330,Taylor Caldwell,15
5646,Bill Amend,15
61199,W. Michael Gear,15
51189,Robert Arthur,15
25248,Jack Vance,15
33570,Kathryn Hockett,15
53353,Roz Denny Fox,15
61207,W. P. Myers,15
501,Adrienne Rich,15
17460,Ellery Queen,15
50110,Rhys Bowen,15
5077,Bentley Little,15
60695,Vicki Lansky,15
58480,Teresa Medeiros,15
2082,Andrea Edwards,15
29865,John Dickson Carr,15
25631,James C. Dobson,15
5041,Benjamin Franklin,15
12911,David Mamet,15
2095,Andrea Kane,15
49696,Raymond Carver,15
23040,Helen Macinnes,15
44222,Myrna Temte,15
5689,Bill Cosby,15
56086,Starhawk,15
20898,Georgina Gentry,15
22732,Haruki Murakami,15
58435,Tennessee Williams,15
29263,Jody Lynn Nye,15
2135,Andrei Codrescu,15
26977,Janice Bennett,15
55894,Spencer Johnson,15
45658,Norman Vincent Peale,15
14959,Donald Spoto,15
22163,H. P. Lovecraft,15
35139,Langston Hughes,15
23046,Helen Mittermeyer,15
21212,Gillian Roberts,15
22133,H. Jackson Brown,15
52235,Roberta Leigh,15
17346,Ellen Conford,15
17377,Ellen Hart,15
14668,Don Delillo,15
57329,Susan Dunlap,15
15336,Dorothy Simpson,15
17278,Elizabeth Thornton,15
18007,Erica Spindler,15
27571,Jeanne M. Dams,14
37806,Louise Gikow,14
50848,Rick Bass,14
29973,John Farris,14
29464,Joey Green,14
55018,Sharon Kay Penman,14
20072,Garth Nix,14
16632,Elaine Cunningham,14
512,Aesop,14
56942,Steven Saylor,14
4340,Barbara Dawson Smith,14
32942,Karen Templeton,14
27077,Janwillem Van De Wetering,14
27535,Jeanne Allan,14
54235,Sandra Steffen,14
10855,Cormac Mccarthy,14
62642,William Stuart Long,14
33758,Katy Hall,14
50163,Richard A. Knaak,14
9507,Chinua Achebe,14
35932,Lee Child,14
26746,Jane Toombs,14
228,Aaron Elkins,14
43286,Mick Farren,14
51326,Robert Crais,14
1717,Alvin Schwartz,14
16599,Eileen Wilks,14
54637,Scott Cunningham,14
1584,Allan Zullo,14
46639,Patricia Maclachlan,14
62808,Winston Groom,14
14554,Disney,14
52165,Robert W. Walker,14
50274,Richard Condon,14
28548,Jillian Hart,14
54872,Seuss,14
49167,R.A. Salvatore,14
32108,Judy Baer,14
39655,Marianne Williamson,14
60781,Victoria Alexander,14
18307,Eugene H. Peterson,14
61702,Wendy Corsi Staub,14
4263,Barbara Bazaldua,14
25858,James Herbert,14
54147,Sandra Boynton,14
39439,Margo Lundell,14
38742,Maggie Osborne,14
6974,Bruce Wilkinson,14
7602,Carl Sagan,14
22545,Harold Schechter,14
38354,Lynnette Kent,14
52604,Roger Macbride Allen,14
10646,Colleen Faulkner,14
12897,David Macaulay,14
41313,Mary Renault,14
12003,Daphne Clair,14
29904,John E. Gardner,14
6765,Bronwyn Williams,14
51407,Robert E. Vardeman,14
49286,Rachel Vail,14
48935,Prue Scott,14
9636,Chris Oarr,14
56407,Stephen Hunter,14
34580,Kimberly Cates,14
11731,Dani Sinclair,14
32921,Karen Rose Smith,14
36797,Linda Fairstein,14
16399,Edward Lee,14
43898,Molly Mia Stewart,14
27068,Janis Reams Hudson,14
59839,Tom Robbins,14
6473,Brenda Novak,14
34954,L. E. Blair,14
23198,Henry Beard,14
55687,Simone De Beauvoir,14
4549,Barbara Pym,14
57100,Studs Terkel,14
8949,Charles Hampden-Turner,14
18850,Flora Speer,14
13027,David Poyer,14
46206,Pamela Conn Beall,14
28347,Jesse Leon Mccann,14
11180,Cynthia Manson,14
59886,Tom Wilson,14
44548,Nancy Parent,14
60364,Ursula Hegi,14
38026,Ludwig Bemelmans,14
62217,William Gibson,14
55415,Shirlee Busbee,14
23285,Henry Miller,14
51879,Robert Newton Peck,14
24497,Isak Dinesen,14
26994,Janice Harrell,14
33138,Kate Elliott,14
4419,Barbara Hazard,14
10999,Craig Thomas,14
57240,Susan Andersen,14
19088,Francine Hughes,14
1180,Alexandra Stoddard,14
6194,Bobbie Ann Mason,14
2593,Ann Braybrooks,14
25458,Jahnna N. Malcolm,14
38610,Mack Maloney,14
2871,Anna Quindlen,14
4459,Barbara Kaye,14
13410,Dean Ing,14
9455,Cheryl St. John,14
51234,Robert Bloch,14
13691,Debra Doyle,14
17610,Emile Zola,14
62393,William Kotzwinkle,14
30812,John T. Lescroart,14
63067,Yvonne Navarro,14
17302,Elizabeth Winthrop,14
32418,Julie Kenner,14
24527,Italo Calvino,14
48117,Peter Matthiessen,14
55314,Sheri Whitefeather,14
37211,Lisa Scottoline,14
28954,Joan Elliott Pickart,14
58990,Thomas Cleary,14
38640,Madeleine Ker,14
19513,Fred Mustard Stewart,14
40178,Mark Helprin,14
16933,Elizabeth August,14
59151,Thomas Mann,14
39880,Mario Puzo,14
35026,L.J. Smith,14
17640,Emily Brightwell,14
39053,Marcia Evanick,14
13750,Dee Henderson,14
24461,Isabel Gaines,14
37614,Lorraine Heath,14
33223,Kate Walker,14
31886,Judith A. Lansdowne,14
37550,Lori Handeland,14
58776,Thea Devine,14
5448,Betty Birney,14
33188,Kate Mcmullan,14
19198,Frank Asch,14
35663,Laurie Colwin,14
34329,Kerry Allyne,14
2548,Anita Mills,14
51840,Robert Mccammon,13
8960,Charles Higham,13
1283,Alice Adams,13
58577,Terry Carr,13
60803,Victoria Gordon,13
57774,Suzanne Barclay,13
31411,Joseph Girzone,13
1501,Alison Weir,13
8470,Catherine Hart,13
48061,Peter King,13
906,Albert Einstein,13
5638,Bil Keane,13
14136,Devra Newberger Speregen,13
24026,Iain Pears,13
26052,James Morrow,13
51005,Rita Clay Estrada,13
24364,Irene Radford,13
9528,Chogyam Trungpa,13
32234,Julia Alvarez,13
38133,Lyn Stone,13
58598,Terry Goodkind,13
63064,Yvonne Lehman,13
48687,Phyllis Halldorson,13
6574,Brian Daley,13
31569,Josepha Sherman,13
31083,Jon Sharpe,13
57463,Susan Krinard,13
9895,Christopher Andersen,13
29613,John Barth,13
59538,Tina Wainscott,13
58537,Terri Blackstock,13
21257,Ginger Chambers,13
19917,Gail Carson Levine,13
9445,Cheryl Reavis,13
47569,Pearl S. Buck,13
23678,Honore De Balzac,13
19587,Frederick Busch,13
17972,Eric Van Lustbader,13
38418,M. E. Kerr,13
8020,Carole Buck,13
3051,Anne Lamott,13
59525,Tina Leonard,13
32130,Judy Delton,13
14206,Diana Hacker,13
31769,Joyce Milton,13
47105,Paul Fleischman,13
481,Adrianne Lee,13
27338,Jean Hager,13
36136,Lenora Mattingly Weber,13
41503,Matt Braun,13
15730,E. B. White,13
52976,Ronnie Banks,13
40007,Marjorie Sharmat,13
57455,Susan King,13
61501,Wanda Owen,13
40303,Mark Richard Zubro,13
42028,Melinda Metz,13
24790,J. M. Barrie,13
11428,Dalai Lama,13
43340,Miguel De Cervantes Saavedra,13
35404,Laura Joh Rowland,13
18619,Fannie Flagg,13
36834,Linda Hayward,13
10991,Craig Shaw Gardner,13
35498,Laura Van Wormer,13
34920,Kylie Brant,13
8801,Charles Berlitz,13
50065,Rexanne Becnel,13
63173,Zora Neale Hurston,13
31673,Joy Fielding,13
22007,Guy Gavriel Kay,13
22274,Hal Lindsey,13
43726,Miriam Cohen,13
8242,Carolyn Meyer,13
51287,Robert Campbell,13
1660,Allison Lane,13
36451,Leslie Mcguire,13
7459,Candace Schuler,13
33376,Kathie Denosky,13
55062,Sharon Shinn,13
48550,Philip Yancey,13
60984,Virginia Hamilton,13
17071,Elizabeth Graham,13
8614,Cecelia Holland,13
26267,James W. Hall,13
54181,Sandra Heath,13
44299,Nadine Gordimer,13
37426,Lois Richer,13
30868,John Varley,13
17731,Emma Holly,13
58963,Thomas Berger,13
36666,Lillian O'Donnell,13
48201,Peter S. Beagle,13
61398,Walter Irwin,13
40652,Martin Cruz Smith,13
44605,Nancy Thayer,13
45733,Octavia E. Butler,13
31299,Jose Saramago,13
25826,James Grippando,13
28846,Jo Clayton,13
12847,David Lodge,13
61985,William Abrahams,13
28509,Jill Mcgown,13
46537,Patricia Coughlin,13
57680,Susan Wright,13
43731,Miriam Grace Monfredo,13
61326,Wallace Stegner,13
32030,Judith Pella,13
38001,Lucy Maud Montgomery,13
47670,Penelope Lively,13
16122,Edith Layton,13
19723,Fyodor Dostoevsky,13
40453,Marsha Canham,13
24315,Ira Levin,13
51865,Robert Munsch,13
33171,Kate Kingsbury,13
53785,S.M. Stirling,13
19697,Fritz Leiber,13
39979,Marjorie Holmes,13
39313,Margaret Moore,13
46322,Parke Godwin,13
41628,Maud Hart Lovelace,13
45447,Noel Hynd,13
41941,Megan Stine,13
26326,Jamie Gilson,13
58095,T. Jefferson Parker,13
3714,Art Buchwald,13
30630,John R. Maxim,13
29493,Johanna Spyri,13
37287,Liz Fielding,13
1476,Alison Kent,13
55213,Shel Silverstein,13
53038,Rosalyn Alsobrook,13
19733,G. A. Mckevett,13
8036,Carole Halston,13
9003,Charles L. Grant,13
17003,Elizabeth Daly,13
20766,George R.R. Martin,13
35368,Laura Esquivel,13
8213,Carolyn Hart,13
44067,Mort Walker,13
13083,David Robbins,13
7470,Candice F. Ransom,13
39325,Margaret Peterson Haddix,13
31255,Jordan Horowitz,13
42884,Michael Palmer,13
14322,Diane Johnson,13
9769,Christina Skye,13
46730,Patricia Thayer,13
51167,Robert Adams,13
44809,National Geographic Society,13
10281,Clara Wimberly,13
177,A.C. Crispin,13
28798,Jimmy Carter,13
1179,Alexandra Sellers,13
32527,June Masters Bacher,13
44057,Morris West,13
49694,Raymond Buckland,12
35426,Laura Lippman,12
13658,Deborah Simmons,12
12822,David Leavitt,12
31163,Jonathan Lethem,12
37000,Linda Warren,12
32945,Karen Toller Whittenburg,12
24017,Iain Banks,12
3088,Anne Mazer,12
20022,Gar Wilson,12
48257,Peter Tremayne,12
4607,Barbara Vine,12
10479,Clifford L. Linedecker,12
3534,Archer Mayor,12
24883,J. Robert King,12
6816,Bruce Alexander,12
3079,Anne Marie Duquette,12
39466,Margret Rey,12
25684,James D. Doss,12
16415,Edward Marston,12
18349,Euripides,12
25159,Jack Ketchum,12
42490,Michael Dorris,12
53404,Rudy Rucker,12
32848,Karen Kijewski,12
33690,Kathy Reichs,12
18477,Evelyn Rogers,12
22159,H. Norman Wright,12
53452,Russell Banks,12
15145,Doreen Roberts,12
57422,Susan Isaacs,12
47058,Paul Dickson,12
33823,Kaye Gibbons,12
5734,Bill Granger,12
21820,Greg Rucka,12
55344,Sherrilyn Kenyon,12
13985,Dennis Lehane,12
17179,Elizabeth Mansfield,12
27210,Jay Mcinerney,12
61069,Vivian Leiber,12
54490,Sarah Shankman,12
172,A.A. Milne,12
12377,David Butler,12
56621,Steve Allen,12
7180,C. G. Jung,12
33769,Kay Arthur,12
33767,Kay Allenbaugh,12
18389,Evan Marshall,12
10202,Cindy West,12
53412,Rumer Godden,12
29851,John Dechancie,12
45671,Norris Mcwhirter,12
40509,Marta Perry,12
42045,Melissa Cleary,12
59166,Thomas Moore,12
6846,Bruce Catton,12
24139,Ideals Publications Inc,12
37317,Liza Cody,12
42326,Michael Ashley,12
36576,Lia Matera,12
42000,Melanie Rawn,12
54276,Sandy Steen,12
15014,Donna Clayton,12
35763,Lawrence Durrell,12
39456,Margot Early,12
19316,Frank Mccourt,12
61903,Will Hobbs,12
21517,Gooseberry Patch Staff,12
46329,Parnell Hall,12
56914,Steven Millhauser,12
34816,Kristin Gabriel,12
32909,Karen Ranney,12
39588,Marian Keyes,12
34802,Kristi Gold,12
41126,Mary Jane Clark,12
2880,Anna Sewell,12
16317,Edward Eager,12
47876,Peter Carey,12
9181,Charles Todd,12
18248,Eth Clifford,12
6955,Bruce Talkington,12
58064,T. Davis Bunn,12
26443,Jan Morris,12
22387,Hans Holzer,12
19347,Frank Peretti,12
27674,Jeff Gelb,12
51368,Robert Doherty,12
24538,Ivan Doig,12
48560,Philippa Gregory,12
47714,Penny Richards,12
14226,Diana L. Paxson,12
19897,Gael Baudino,12
62664,William Trevor,12
2701,Ann Matthews Martin,12
37401,Lois Greiman,12
32066,Judith Stacy,12
11892,Daniel Quinn,12
37686,Louis Auchincloss,12
19688,Friedrich Nietzsche,12
2464,Angela Wells,12
1313,Alice Duncan,12
57272,Susan Branch,12
57624,Susan Sontag,12
52423,Rochelle Alers,12
23229,Henry Fielding,12
10799,Consumer Guide,12
44217,Myrna Mackenzie,12
50639,Richard P. Feynman,12
31518,Joseph Rosenbloom,12
56685,Steve Hamilton,12
16050,Edain Mccoy,12
32049,Judith Rossner,12
26693,Jane Peart,12
62283,William Heffernan,12
57875,Suze Orman,12
25000,J.M. Dillard,12
60435,Val Mcdermid,12
1543,Allan Cole,12
62030,William Boyd,12
47449,Paula Detmer Riggs,12
7694,Carlton Smith,12
24440,Irwin Shaw,12
4540,Barbara Paul,12
16841,Elisabeth Elliot,12
3175,Anne Wilson Schaef,12
29199,Joanne Pence,12
22302,Hamilton Crane,12
1479,Alison Lurie,12
16814,Elinor Lipman,12
23914,Hugh Prather,12
29739,John Cassidy,12
51396,Robert E. Howard,12
58610,Terry Kay,12
40685,Martin Greenberg,12
20552,George Burns,12
17867,Eric Helm,12
49407,Ralph Mcinerny,12
21067,Gerina Dunwich,12
55543,Sid Fleischman,12
31927,Judith Duncan,12
55519,Shusaku Endo,12
22638,Harry Crews,12
33484,Kathleen Morgan,12
47528,Pauline Gedge,12
13510,Debby Slier,12
63023,Yu Watase,12
23432,Herge,12
56718,Steve Martin,12
17577,Elvira Woodruff,12
54989,Sharon De Vita,12
28102,Jeremiah Healy,12
11374,D.H. Lawrence,12
42873,Michael Ondaatje,12
62170,William F. Buckley,12
27159,Jay Brandon,12
7806,Carol Ellis,12
13578,Deborah Hale,12
10871,Corrie Ten Boom,12
56290,Stephen Birmingham,12
9299,Charlotte Perkins Gilman,12
46594,Patricia Hermes,12
55007,Sharon Gordon,12
34970,L. J. Smith,12
62635,William Steig,12
32378,Julie Campbell,12
31115,Jonathan Carroll,12
25418,Jacquelyn Mitchard,12
35897,Leanne Banks,12
34153,Kenneth C. Davis,12
42573,Michael Gilbert,12
45901,Oscar Hijuelos,12
26207,James Stevenson,12
3234,Annie Dillard,12
15794,E. L. Doctorow,12
42812,Michael Mcgarrity,12
29476,Johann Wolfgang Von Goethe,12
5161,Bernard Malamud,12
19583,Frederick Barthelme,12
47546,Paulo Coelho,12
16702,Elda Minger,12
26410,Jan Harold Brunvand,12
51476,Robert Fulghum,12
32041,Judith Reeves-Stevens,12
10541,Clyde Robert Bulla,12
22834,Heather Amery,12
35638,Laurey Bright,12
2254,Andrew M Greeley,12
11585,Dan Jenkins,12
50990,Rita Balducci,12
30490,John N. Walker,12
52882,Ronald Kessler,12
5453,Betty Brooks,11
2998,Anne George,11
60490,Valerie Sherwood,11
16030,Ed Tittel,11
3254,Annie Proulx,11
15142,Doreen Owens Malek,11
50889,Rick Hautala,11
6449,Brenda Hiatt,11
26609,Jane Hamilton,11
39219,Margaret Drabble,11
15150,Doreen Virtue,11
17672,Emily Hendrickson,11
61112,Voltaire,11
51655,Robert James Waller,11
51112,Robbins,11
25498,Jamaica Kincaid,11
35319,Laura Abbot,11
30390,John Maddox Roberts,11
34065,Ken Kesey,11
54417,Sarah Ferguson,11
30932,John Whitman,11
30624,John R. Levine,11
39295,Margaret Mahy,11
53143,Rosemary Edghill,11
34531,Kim Lawrence,11
60353,Upton Sinclair,11
24430,Irving Stone,11
2424,Angela Carter,11
17743,Emma Merritt,11
18360,Eva Ibbotson,11
17746,Emma Richmond,11
2989,Anne Frank,11
18382,Evan Hunter,11
1976,Amye Rosenberg,11
25414,Jacqueline Woodson,11
33798,Kay Mcmahon,11
31269,Jorge Luis Borges,11
51271,Robert C. O'Brien,11
34183,Kenneth Grahame,11
53779,S.D. Perry,11
38436,M. H. Abrams,11
2917,Anne Avery,11
14422,Dianne Day,11
15268,Dorothy Eden,11
3275,Ansel Adams,11
13153,David Sherman,11
29750,John Christopher,11
13141,David Sedaris,11
52808,Ron Roy,11
46375,Pat Conroy,11
44858,Neal Stephenson,11
42793,Michael Malone,11
59557,Tobias Wolff,11
18126,Ernest J. Gaines,11
21417,Glenna Mcreynolds,11
29556,John Allan Carpenter,11
44306,Naguib Mahfouz,11
52760,Ron Hansen,11
52134,Robert Vaughan,11
41707,Maurice Sendak,11
29709,John C. Maxwell,11
26735,Jane Stern,11
21618,Grace Green,11
52027,Robert Sabuda,11
42584,Michael Grant,11
13752,Dee Holmes,11
35422,Laura Lee Hope,11
35631,Laurence Shames,11
28605,Jim Crace,11
31179,Jonathan Raban,11
21887,Gregory Maguire,11
30149,John Hersey,11
35015,L.A. Graf,11
50535,Richard Lederer,11
51870,Robert N. Charrette,11
53649,Ruth Wind,11
5600,Beverly Sommers,11
51858,Robert Morgan,11
45154,Nicholson Baker,11
39386,Margaret Yorke,11
38313,Lynne Ewing,11
61577,Watty Piper,11
52465,Roddy Doyle,11
14855,Donald Hamilton,11
15929,Earl W. Emerson,11
46052,P. N. Elrod,11
2242,Andrew Klavan,11
14140,Dewey Gram,11
54153,Sandra Canfield,11
60227,Troy Soos,11
4631,Barbara Wood,11
44422,Nancy Friday,11
5678,Bill Buford,11
51644,Robert J. Sawyer,11
58622,Terry Mcmillan,11
50436,Richard Hefter,11
54061,Samuel Beckett,11
45182,Nick Hornby,11
39198,Margaret Chittenden,11
46095,Pablo Neruda,11
34606,Kingsley Amis,11
44981,Nelson Demille,11
3166,Anne Van Wagner Childs,11
54032,Samantha James,11
61523,Warren Adler,11
53741,S. J. Rozan,11
39202,Margaret Coel,11
41764,Max Heindel,11
34408,Kevin Leman,11
39213,Margaret Davidson,11
2899,Annabel Murray,11
53026,Rosalind Miles,11
17813,Eric Ambler,11
34009,Ken Akamatsu,11
50446,Richard Herman,11
54314,Sara Douglass,11
16233,Edna O'Brien,11
29833,John Dalmas,11
3439,Anton Pavlovich Chekhov,11
35494,Laura Taylor,11
52421,Robyn Supraner,11
29249,Jodi Picoult,11
45088,Nicholas Edwards,11
15026,Donna Fletcher,11
35414,Laura Kinsale,11
38283,Lynn V. Andrews,11
6600,Brian Herbert,11
58349,Ted Andrews,11
50692,Richard Rhodes,11
37841,Louise Rennison,11
15063,Donna Leon,11
39353,Margaret St. George,11
52035,Robert Schuller,11
