,Book-Author,Count
46597,Patricia Highsmith,79
32332,Julian May,79
37544,Lori Copeland,79
55475,Shirley Rousseau Murphy,79
39402,Margery Allingham,79
10859,Cornelia Funke,79
21570,Gordon R. Dickson,79
29989,John Fowles,79
48193,Peter Robinson,79
17903,Eric Lustbader,79
38139,Lynda Curnyn,79
39573,Marian Babson,79
16963,Elizabeth Buchan,79
31953,Judith Guest,79
31603,Josh Mcdowell,78
6193,Bobbi Smith,78
46456,Pat Warren,78
35414,Laura Kinsale,78
1665,Allison Pearson,78
60114,Tracy Kidder,78
15517,Douglas Niles,78
17997,Erica Jong,78
53353,Roz Denny Fox,78
55062,Sharon Shinn,78
26606,Jane Haddam,78
10779,Constance O'Banyon,78
46696,Patricia Rosemoor,78
28379,Jessica Fletcher,78
56813,Steven Brust,78
3772,Arthur Conan Doyle,78
52411,Robyn Donald,78
41803,Maxine Hong Kingston,78
19971,Gail Sheehy,78
50658,Richard Peck,77
27929,Jennifer Belle,77
35683,Laurie Halse Anderson,77
45733,Octavia E. Butler,77
22664,Harry Kemelman,77
12547,David Feldman,77
31590,Josephine Tey,77
22470,Harold Coyle,77
2269,Andrew Morton,77
19724,Fyodor Dostoyevsky,77
10220,Claire Cook,77
52409,Robyn Carr,77
61853,Wilbur Smith,77
42490,Michael Dorris,77
42836,Michael Moorcock,76
45675,Norton Juster,76
6243,Bonnie Bryant,76
56450,Stephen L. Carter,76
20031,Gardner Dozois,76
48790,Plato,76
56318,Stephen Chbosky,76
35426,Laura Lippman,76
25298,Jackie Merritt,76
61100,Vladimir Nabokov,76
32418,Julie Kenner,76
54214,Sandra Marton,76
43006,Michael Slade,76
59332,Tim Dorsey,76
42098,Melody Beattie,76
33099,Kate Atkinson,76
38870,Malika Oufkir,76
42081,Melissa Senate,76
25366,Jacqueline Carey,75
22806,Haywood Smith,75
62644,William Styron,75
50835,Richie Tankersley Cusick,75
22854,Heather Graham Pozzessere,75
9378,Cherie Bennett,75
24497,Isak Dinesen,75
32080,Judith Viorst,75
43899,Molly Moore,75
10723,Connie May Fowler,75
29199,Joanne Pence,75
43715,Miranda Lee,75
25113,Jack Finney,75
61117,Vonda N. Mcintyre,75
43606,Millie Criswell,75
33305,Katherine Hall Page,75
38347,Lynne Truss,75
41014,Mary Doria Russell,75
18414,Eve Bunting,75
51577,Robert Heinlein,75
61640,Wayne W. Dyer,74
52323,Robin Jones Gunn,74
21014,Geralyn Dawson,74
29900,John E. Douglas,74
55458,Shirley Maclaine,74
47783,Pete Hamill,74
40077,Mark Bowden,74
42669,Michael J. Fox,74
55991,Stan Redding,74
36452,Leslie Meier,74
24414,Irvine Welsh,74
1501,Alison Weir,74
6951,Bruce Sterling,74
61378,Walter Dean Myers,74
49761,Readers Digest,74
10329,Clarissa Pinkola Phd Estes,74
19917,Gail Carson Levine,74
32909,Karen Ranney,73
30630,John R. Maxim,73
41419,Mary-Kate & Ashley Olsen,73
39325,Margaret Peterson Haddix,73
16616,Elaine Barbieri,73
20444,Geoffrey Chaucer,73
5482,Betty J. Eadie,73
52090,Robert T. Kiyosaki,73
31348,Joseph Campbell,73
10243,Claire M. Johnson,73
27987,Jennifer Lauck,73
14834,Donald E. Westlake,73
37614,Lorraine Heath,73
12108,Dashiell Hammett,73
8552,Cathleen Schine,72
31139,Jonathan Gash,72
7672,Carlos Castaneda,72
228,Aaron Elkins,72
8642,Cecily Von Ziegesar,72
17271,Elizabeth Strout,72
57147,Sue Henry,72
59942,Tony Abbott,72
56521,Stephen R Donaldson,72
30559,John Peel,72
30238,John Katzenbach,72
13365,Dawn Stewardson,72
11840,Daniel Keyes,72
32826,Karen Hesse,72
32397,Julie Elizabeth Leto,72
35962,Lee Harris,71
38665,Madeline Hunter,71
56175,Stephanie Bond,71
14568,Dixie Browning,71
40434,Marlo Morgan,71
61326,Wallace Stegner,71
21169,Gilda Radner,71
28883,Jo-Ann Mapson,71
23670,Homer Hickam,71
33231,Kate White,71
35103,Lance Armstrong,71
29774,John Connolly,71
3089,Anne Mcallister,71
1717,Alvin Schwartz,71
9395,Cherry Adair,71
9709,Christiane Heggan,71
1557,Allan Gurganus,71
47618,Peggy Moreland,71
51002,Rita Ciresi,71
57193,Sujata Massey,71
32942,Karen Templeton,71
33767,Kay Allenbaugh,71
13430,Dean Wesley Smith,71
60848,Victoria Thompson,71
29095,Joan Wolf,71
16925,Elizabeth Ann Scarborough,71
8198,Carolyn Davidson,71
26089,James P. Hogan,71
1778,Amanda Scott,71
61308,Walker Percy,70
39375,Margaret Way,70
33159,Kate Hoffmann,70
29156,Joanna Wayne,70
38742,Maggie Osborne,70
60905,Vincent Lardo,70
37487,Loraine Despres,70
41628,Maud Hart Lovelace,69
5906,Billy Graham,69
9263,Charlotte Douglas,69
9313,Charlotte Vale Allen,69
51914,Robert Parker,69
2927,Anne Bishop,69
24963,J.D. Robb,69
10534,Clyde Edgerton,69
1991,Ana Seymour,69
48108,Peter Maas,69
59057,Thomas H. Cook,69
58232,Tamara Thorne,69
49456,Ramsey Campbell,69
55612,Silver Ravenwolf,69
51019,Rita Herron,68
4448,Barbara Johnson,68
60829,Victoria Pade,68
11441,Dale Carnegie,68
47453,Paula Fox,68
53947,Sally Wentworth,68
44862,Neale Donald Walsch,68
45543,Norma Fox Mazer,68
6473,Brenda Novak,68
48428,Philip Friedman,68
56101,Stefan Fatsis,68
62324,William J. Caunitz,68
50938,Rick Warren,68
3449,Antonia Fraser,67
44412,Nancy Fairbanks,67
54815,Selma Eichler,67
2242,Andrew Klavan,67
56927,Steven Pressfield,67
16434,Edward Packard,67
33301,Katherine Garbera,67
44346,Nancy Atherton,67
48465,Philip Jose Farmer,67
7382,Calvin Trillin,67
31058,Jon Land,67
33567,Kathryn Harrison,67
23675,Honor Books,67
39202,Margaret Coel,67
27210,Jay Mcinerney,67
8793,Charles Baxter,67
32243,Julia Cameron,67
52760,Ron Hansen,67
59442,Time-Life Books,67
32794,Karen Cushman,67
51578,Robert Hellenga,67
50856,Rick Bragg,66
35185,Larry Bond,66
56623,Steve Alten,66
53199,Rosie O'Donnell,66
17197,Elizabeth Moon,66
32963,Karen Young,66
45741,Og Mandino,66
562,Aimee Thurlo,66
56342,Stephen Dobyns,66
18223,Esther Friesner,66
14199,Diana G. Gallagher,66
34610,Kinley Macgregor,66
25826,James Grippando,66
6194,Bobbie Ann Mason,66
28591,Jim Butcher,66
26959,Janet Woods,66
29443,Joel Rosenberg,66
29369,Joe R. Lansdale,66
57600,Susan Saunders,66
33295,Katherine Dunn,66
45901,Oscar Hijuelos,66
55415,Shirlee Busbee,66
2984,Anne Fadiman,65
30868,John Varley,65
55670,Simon R. Green,65
31890,Judith Arnold,65
60353,Upton Sinclair,65
12024,Dara Joy,65
31398,Joseph Finder,65
5523,Betty Smith,65
17381,Ellen James,65
60222,Troy Denning,65
13724,Debra Salonen,65
39776,Marilyn French,65
6401,Bradley Trevor Greive,65
57180,Sue Townsend,65
44621,Nancy Warren,65
49697,Raymond Chandler,65
14558,Disney Enterprises Inc,64
10999,Craig Thomas,64
802,Alan Paton,64
34260,Kenneth T. Brown,64
17085,Elizabeth Hand,64
41973,Mel Odom,64
40340,Mark Stevens,64
57759,Suzann Ledbetter,64
39475,Marguerite Henry,64
3304,Anthony Burgess,64
47665,Penelope Fitzgerald,64
55359,Sherry Lewis,64
49696,Raymond Carver,64
28175,Jerome Preisler,64
59196,Thomas Pynchon,64
1326,Alice Gray,64
35404,Laura Joh Rowland,64
9284,Charlotte Lamb,64
4974,Ben M. Baglio,64
31204,Jonathan Swift,63
38985,Marc Levy,63
62590,William S. Burroughs,63
8093,Caroline Arnold,63
29203,Joanne Rock,63
15452,Douglas Clegg,63
31630,Joshua Piven,63
33854,Keith Ablow,63
45266,Nicole Jordan,63
26999,Janice Kaiser,63
7834,Carol Goodman,63
60502,Valerie Wolzien,63
32211,Jule Mcbride,63
21898,Gregory Stock,63
18278,Eudora Welty,63
13982,Dennis L. Mckiernan,62
57869,Suzanne Weyn,62
37193,Lisa Plumley,62
21457,Gloria Naylor,62
4607,Barbara Vine,62
59346,Tim Green,62
56424,Stephen Jay Gould,62
37024,Lindsay Armstrong,62
32049,Judith Rossner,62
62327,William J. Coughlin,62
42905,Michael Phillips,62
1780,Amanda Stevens,62
44709,Natalie Babbitt,62
26727,Jane Sigaloff,61
48718,Phyllis White,61
6504,Brendan O'Carroll,61
40453,Marsha Canham,61
58610,Terry Kay,61
34592,Kimberly Raye,61
32277,Julia London,61
56086,Starhawk,61
46276,Pamela Ribon,61
19723,Fyodor Dostoevsky,61
14273,Diane Ackerman,61
57542,Susan Orlean,61
17731,Emma Holly,61
30570,John Peterson,61
28485,Jill Gregory,61
21684,Graham Masterton,61
49371,Ralph Ellison,61
11150,Cynthia Freeman,60
35634,Laurence Yep,60
10871,Corrie Ten Boom,60
18635,Farley Mowat,60
45429,Noam Chomsky,60
35897,Leanne Banks,60
41249,Mary Mcbride,60
50639,Richard P. Feynman,60
20877,Georgette Heyer,60
26647,Jane Langton,60
787,Alan Moore,60
15797,E. L. Konigsburg,60
3578,Ariel Jennifer Jones,60
40128,Mark Dunn,60
44717,Natalie Goldberg,60
41015,Mary Downing Hahn,59
57619,Susan Sizemore,59
55709,Sir Arthur Conan Doyle,59
16686,Elaine St. James,59
29354,Joe Mcginniss,59
57144,Sue Harrison,59
20262,Gaston Leroux,59
55882,Sparkle Hayter,59
25209,Jack Olsen,59
5368,Betsy Byars,59
412,Adele Lang,59
40379,Mark Z. Danielewski,59
36057,Leigh Michaels,59
55866,Sophocles,59
1031,Alex Haley,59
29927,John Edward,59
11428,Dalai Lama,59
17424,Ellen Rimbauer,58
51644,Robert J. Sawyer,58
39932,Marisa Carroll,58
60689,Vicki Iovine,58
24527,Italo Calvino,58
57122,Sue Civil-Brown,58
2327,Andrew Weil,58
63102,Zane Grey,58
15881,E.L. Konigsburg,58
12635,David Halberstam,58
8998,Charles Kuralt,58
53451,Russell Baker,58
37398,Lois Gladys Leppard,58
25187,Jack Mcdevitt,58
53393,Rudolfo Anaya,58
60154,Trevanian,58
35724,Laurien Berenson,58
20564,George Carlin,58
207,A.N. Roquelaure,58
8292,Carrie Fisher,58
47876,Peter Carey,58
41585,Matthew Pearl,58
21344,Glen Cook,58
60892,Vincent Bugliosi,58
22946,Helen Bianchin,58
41056,Mary Engelbreit,57
61358,Walt Whitman,57
40509,Marta Perry,57
37038,Lindsey Davis,57
47505,Paulette Bourgeois,57
48761,Piers Paul Read,57
27524,Jeanie London,57
48122,Peter Mcwilliams,57
39628,Marianne Fredriksson,57
13750,Dee Henderson,57
61424,Walter Lord,57
21764,Greg Cox,57
1476,Alison Kent,57
53414,Running Press,57
29318,Joe Haldeman,57
33255,Katharine Kerr,57
28938,Joan D. Vinge,57
24431,Irving Wallace,57
42220,Merrill Markoe,57
2206,Andrew H. Vachss,57
31440,Joseph Kanon,57
25810,James Gelsey,57
2880,Anna Sewell,57
16641,Elaine Fox,57
62464,William Martin,57
10991,Craig Shaw Gardner,57
41830,May Sarton,56
45358,Nina Bangs,56
60454,Valerie Frankel,56
62626,William Sleator,56
4278,Barbara Boswell,56
36891,Linda Lay Shuler,56
12930,David Mccullough,56
9455,Cheryl St. John,56
50375,Richard Ford,56
23831,Howard Weinstein,56
39570,Mariah Stewart,56
32475,Juliet Marillier,56
62707,William X. Kienzle,56
16340,Edward Gorey,56
4991,Ben Sherwood,56
52356,Robin Paige,56
12576,David G. Hartwell,56
59856,Tom Smith,56
28476,Jill Davis,56
55648,Simon Hawke,56
5512,Betty Ren Wright,56
56574,Stephen W. Frey,56
13465,Debbi Rawlins,56
46832,Patrick Lynch,56
51271,Robert C. O'Brien,56
17187,Elizabeth Mccracken,56
24392,Iris Murdoch,56
3083,Anne Marie Winston,56
47275,Paul Monette,56
18477,Evelyn Rogers,56
28865,Jo Leigh,55
31082,Jon Scieszka,55
47671,Penelope Neri,55
25782,James Fenimore Cooper,55
10373,Claudia Bishop,55
54375,Sara Wood,55
29768,John Colapinto,55
46887,Patrick Suskind,55
62664,William Trevor,55
41293,Mary Pipher,55
9108,Charles R. Swindoll,55
17727,Emma Goldrick,55
57100,Studs Terkel,55
13732,Debra Webb,55
57875,Suze Orman,55
50110,Rhys Bowen,55
41505,Matt Christopher,55
37802,Louise Fitzhugh,55
17644,Emily Chase,55
56695,Steve Jackson,55
43714,Miranda Jarrett,55
3103,Anne Morrow Lindbergh,55
50575,Richard Marcinko,55
3427,Antoinette Stockenberg,55
8129,Caroline Knapp,55
18486,Evelyn Waugh,55
2991,Anne Frasier,55
42209,Merriam-Webster,54
20301,Gayle Greeno,54
41515,Matt Groening,54
57577,Susan R. Sloan,54
8467,Catherine George,54
58846,Theodore Taylor,54
46659,Patricia Moyes,54
26991,Janice Graham,54
41935,Megan Mccafferty,54
33252,Katharine Hepburn,54
10702,Connie Brockway,54
18664,Fay Weldon,54
29973,John Farris,54
42910,Michael Prescott,54
32066,Judith Stacy,54
23049,Helen Myers,54
52318,Robin Hobb,54
59435,Time Life Books,54
48102,Peter Lovesey,54
58576,Terry C. Johnston,54
3497,Aphrodite Jones,53
58377,Ted L. Nancy,53
48201,Peter S. Beagle,53
45801,Oliver W. Sacks,53
8394,Cassie Miles,53
4089,Ayelet Waldman,53
7656,Carlene Thompson,53
53413,Rumiko Takahashi,53
50071,Reynolds Price,53
24039,Ian Caldwell,53
54872,Seuss,53
38811,Malachy Mccourt,53
47569,Pearl S. Buck,53
8470,Catherine Hart,53
9299,Charlotte Perkins Gilman,53
15911,Earl Emerson,53
5820,Bill O'Reilly,53
25563,James Axler,53
24093,Ian Rankin,53
57525,Susan Minot,53
54430,Sarah Graves,53
35290,Larry Watson,53
58330,Taylor Caldwell,53
54310,Sara Craven,53
42238,Meryl Sawyer,53
4379,Barbara Freethy,53
26678,Jane Moore,53
30149,John Hersey,53
13916,Denise Swanson,53
2067,Andrea Barrett,53
4631,Barbara Wood,52
21556,Gordon Korman,52
61226,W. Somerset Maugham,52
15107,Donna Woolfolk Cross,52
22431,Harlan Ellison,52
54508,Sarah Vowell,52
48357,Phil Mcgraw,52
31115,Jonathan Carroll,52
19947,Gail Herman,52
46191,Pamela Bauer,52
5837,Bill Richardson,52
61877,Wilkie Collins,52
32591,Justine Davis,52
35663,Laurie Colwin,52
8813,Charles Bukowski,52
41966,Mel Gilden,52
13664,Deborah Tannen,52
23573,Hillary Rodham Clinton,52
38313,Lynne Ewing,52
36825,Linda Greenlaw,52
41990,Melanie Jackson,52
52604,Roger Macbride Allen,52
56365,Stephen Frey,52
20702,George Lucas,52
7817,Carol Finch,51
37112,Lisa Carey,51
48834,Poppy Brite,51
11927,Daniel Wallace,51
12227,David A. Carter,51
54355,Sara Orwig,51
18342,Eugenia Riley,51
4340,Barbara Dawson Smith,51
32419,Julie Kistler,51
60481,Valerie Parv,51
27670,Jeff Foxworthy,51
16399,Edward Lee,51
54929,Shannon Olson,51
34853,Kristine Rolofson,51
46638,Patricia Macdonald,51
18020,Erich Maria Remarque,51
9027,Charles M. Schulz,51
29178,Joanne Greenberg,51
148,A. S. Byatt,51
18091,Erle Stanley Gardner,51
25000,J.M. Dillard,51
48807,Po Bronson,51
32839,Karen Joy Fowler,51
11731,Dani Sinclair,51
32319,Julian Barnes,50
15200,Doris May Lessing,50
54172,Sandra Field,50
57455,Susan King,50
21212,Gillian Roberts,50
13658,Deborah Simmons,50
14482,Dick Stivers,50
57794,Suzanne Enoch,50
53859,Sally Beauman,50
23105,Helene Hanff,50
15727,E. Annie Proulx,50
24396,Iris Rainer Dart,50
38122,Lyn Hamilton,50
11994,Dante Alighieri,50
8188,Carolyn Chute,50
22240,Hailey North,50
17655,Emily Dickinson,50
44422,Nancy Friday,50
8286,Carrie Alexander,50
33138,Kate Elliott,50
57774,Suzanne Barclay,50
32372,Julie Beard,50
25697,James Dale,50
41082,Mary Gordon,50
55447,Shirley Jackson,50
8415,Catherine Archer,50
41316,Mary Roach,50
57564,Susan Polis Schutz,50
19180,Francois M. Voltaire,50
2701,Ann Matthews Martin,50
41550,Matthew F Christopher,50
22163,H. P. Lovecraft,50
58906,Thich Nhat Hanh,50
45798,Oliver Sacks,49
59986,Tony Horwitz,49
27540,Jeanne Betancourt,49
54897,Shakti Gawain,49
21631,Grace Livingston Hill,49
42953,Michael Romkey,49
26351,Jamie Suzanne,49
23184,Henrik Ibsen,49
21270,Ginna Gray,49
28633,Jim Fergus,49
46639,Patricia Maclachlan,49
422,Adeline Yen Mah,49
48509,Philip R. Craig,49
22567,Harriet Beecher Stowe,49
2135,Andrei Codrescu,49
54586,Scholastic Books,49
62425,William Least Heat-Moon,49
43189,Michele Slung,49
12136,Dave Duncan,49
41313,Mary Renault,49
44489,Nancy Kress,49
31768,Joyce Meyer,49
61551,Warren Murphy,49
12044,Darian North,49
41906,Meg O'Brien,49
9716,Christie Golden,49
33578,Kathryn Kenny,49
57680,Susan Wright,48
15045,Donna Jo Napoli,48
52165,Robert W. Walker,48
34848,Kristine Kathryn Rusch,48
15267,Dorothy Dunnett,48
30448,John Mcphee,48
58088,T. J. Macgregor,48
18417,Eve Ensler,48
60347,Unknown,48
1140,Alexander Solzhenitsyn,48
56775,Steve Thayer,48
17524,Eloisa James,48
15202,Doris Mortman,48
38354,Lynnette Kent,48
35120,Landoll,48
39456,Margot Early,48
19899,Gaelen Foley,48
37294,Liz Ireland,48
28909,Joan Bauer,48
57734,Susie Bright,48
5497,Betty Macdonald,48
45628,Norman Maclean,48
12332,David Bischoff,48
27386,Jean Marzollo,48
43478,Mike Resnick,48
38283,Lynn V. Andrews,48
481,Adrianne Lee,48
33587,Kathryn Lasky,48
13745,Dee Davis,48
31862,Jude Watson,47
59546,Tisha Hamilton,47
54452,Sarah L. Delany,47
44299,Nadine Gordimer,47
33226,Kate Welsh,47
23040,Helen Macinnes,47
35189,Larry Burkett,47
47508,Paulette Jiles,47
36013,Lee Strobel,47
29904,John E. Gardner,47
11609,Dan Millman,47
53081,Rose Estes,47
4306,Barbara Cartland,47
3793,Arthur Golden,47
21257,Ginger Chambers,47
4508,Barbara Mccauley,47
2521,Anita Brookner,47
5456,Betty Crocker,47
25631,James C. Dobson,47
49805,Rebecca Flanders,47
54791,Sebastian Faulks,47
11099,Curtiss Ann Matlock,47
49217,Rachael F. Heller,47
27249,Jayne Castle,47
31975,Judith Ivory,47
4978,Ben Mezrich,47
11200,Cynthia Rutledge,47
37550,Lori Handeland,47
8719,Chang-Rae Lee,47
28002,Jennifer Mikels,47
55699,Sinclair Lewis,47
42167,Meredith Ann Pierce,47
35336,Laura C. Schlessinger,47
12841,David Lindsey,47
2593,Ann Braybrooks,47
28943,Joan Didion,47
2273,Andrew Neiderman,47
43313,Mickey Zucker Reichert,47
5814,Bill Myers,47
57076,Stuart M. Kaminsky,47
27831,Jeffrey Moussaieff Masson,46
22584,Harriet Lerner,46
52336,Robin Lee Hatcher,46
37986,Lucy Gordon,46
12596,David Gerrold,46
13578,Deborah Hale,46
20711,George Macdonald,46
28856,Jo Goodman,46
37661,Lou Jane Temple,46
3612,Arlene James,46
57024,Stormie Omartian,46
40696,Martin Harry Greenberg,46
37239,Lisa Wingate,46
50679,Richard Price,46
8599,Cathy Yardley,46
29744,John Champlin Gardner,46
51475,Robert Frost,46
39883,Mario Vargas Llosa,46
41736,Max Barry,46
10032,Christopher Paolini,46
32073,Judith Tarr,46
29624,John Bellairs,46
47647,Peggy Webb,46
38178,Lynn Abbey,46
6453,Brenda Jackson,46
16114,Edith Hamilton,46
45447,Noel Hynd,46
12847,David Lodge,46
46791,Patrick F. Mcmanus,46
54634,Scott Ciencin,46
50814,Richard Wright,46
29482,Johanna Hurwitz,46
18382,Evan Hunter,46
19733,G. A. Mckevett,46
40632,Martin Amis,46
2254,Andrew M Greeley,46
10180,Cindy Gerard,46
23649,Holly Lisle,46
13278,David Wiltse,46
42774,Michael Lewis,46
54938,Sharan Newman,46
11861,Daniel Mason,46
9911,Christopher Buckley,46
62393,William Kotzwinkle,46
14554,Disney,45
13371,Day Leclaire,45
3079,Anne Marie Duquette,45
59101,Thomas J. Stanley,45
51112,Robbins,45
24846,J. P. Mccarthy,45
18253,Ethan Hawke,45
56060,Stanley Pottinger,45
15805,E. Lynn Harris,45
19513,Fred Mustard Stewart,45
37576,Lori Wilde,45
33489,Kathleen Norris,45
4512,Barbara Mcmahon,45
58018,Sylvie Kurtz,45
29879,John Douglas,45
1059,Alex Ross,45
59827,Tom Perrotta,45
57532,Susan Napier,45
42481,Michael Dibdin,45
5448,Betty Birney,45
32041,Judith Reeves-Stevens,45
23009,Helen Hooven Santmyer,45
60057,Tova Mirvis,45
34674,Kitty Kelley,45
21636,Grace Maccarone,45
55240,Sheldon Siegel,45
52226,Roberta Gellis,45
27073,Janny Wurts,45
36152,Leo Buscaglia,45
28798,Jimmy Carter,45
58107,T. M. Wright,45
48117,Peter Matthiessen,45
14817,Donald Clayton Porter,45
151,A. Scott Berg,45
46843,Patrick Mcgrath,45
18927,Forrest Carter,45
17214,Elizabeth Oldfield,45
2012,Anchee Min,45
16879,Elise Title,45
50065,Rexanne Becnel,45
46361,Pat Booth,45
135,A. N. Roquelaure,45
17156,Elizabeth Levy,45
34803,Kristiana Gregory,45
56178,Stephanie Calmenson,45
32393,Julie E. Czerneda,44
1283,Alice Adams,44
17667,Emily Grayson,44
9144,Charles Sheffield,44
40218,Mark Kurlansky,44
45487,Nora Ephron,44
31191,Jonathan Safran Foer,44
38133,Lyn Stone,44
5161,Bernard Malamud,44
41161,Mary Kay Andrews,44
42516,Michael Ende,44
29120,Joanna Carl,44
17302,Elizabeth Winthrop,44
18780,Fiona Buckley,44
36758,Linda Castillo,44
15615,Drew Carey,44
35677,Laurie Graham,44
21698,Graham Swift,44
61103,Vladimir Vladimirovich Nabokov,44
29608,John Barnes,44
36554,Lewis Perdue,44
28653,Jim Harrison,44
17278,Elizabeth Thornton,44
27728,Jeff Shaara,44
28696,Jim Lovell,44
1028,Alex Garland,44
1360,Alice Munro,44
2429,Angela Elwell Hunt,44
15941,Earthworks Group,44
13702,Debra Ginsberg,44
58422,Teddy Slater,44
59557,Tobias Wolff,44
47807,Peter Abrahams,44
12844,David Liss,44
62318,William J. Bennett,44
23285,Henry Miller,44
60045,Tori Phillips,44
39459,Margot Livesey,44
21161,Gilbert Morris,44
34395,Kevin Henkes,44
47842,Peter Blauner,44
26117,James Preller,44
2581,Ann Beattie,44
9722,Christie Ridgway,44
55412,Shirl Henke,44
55008,Sharon Green,44
34844,Kristine Grayson,44
24430,Irving Stone,44
51639,Robert J. Randisi,44
35631,Laurence Shames,44
58776,Thea Devine,44
22556,Harper Allen,44
46073,P.G. Wodehouse,43
26157,James Reese,43
62019,William Bayer,43
48470,Philip Kerr,43
57706,Susanna Moore,43
44596,Nancy Springer,43
60872,Vikram Seth,43
58122,T. S. Eliot,43
44605,Nancy Thayer,43
21468,Gloria Steinem,43
51017,Rita Golden Gelman,43
36449,Leslie Marmon Silko,43
42880,Michael P. Kube-Mcdowell,43
28605,Jim Crace,43
1439,Alisa Kwitney,43
41638,Maura Seger,43
56169,Stephanie Barron,43
28370,Jessica Barksdale Inclan,43
4178,B.J. Daniels,43
50130,Rice Anne,43
42242,Metsy Hingle,43
8580,Cathy Hopkins,43
177,A.C. Crispin,43
19936,Gail Gaymer Martin,43
17855,Eric Garcia,43
63067,Yvonne Navarro,43
34900,"Kurt, Jr. Vonnegut",43
59982,Tony Hawks,43
54501,Sarah Strohmeyer,43
54931,Shannon Waverly,43
42544,Michael Flynn,43
54712,Scott Smith,43
53228,Ross King,43
18762,Ferrol Sams,43
12057,Darlene Graham,43
12047,Darin Strauss,43
52360,Robin Pilcher,43
36703,Lincoln Child,43
59210,Thomas Rockwell,43
